symbol,date,Revenue,Revenue Growth,Cost of Revenue,Gross Profit,R&D Expenses,SG&A Expense,Operating Expenses,Operating Income,Interest Expense,Earnings before Tax,Income Tax Expense,Net Income - Non-Controlling int,Net Income - Discontinued ops,Net Income,Preferred Dividends,Net Income Com,EPS,EPS Diluted,Weighted Average Shs Out,Weighted Average Shs Out (Dil),Dividend per Share,Gross Margin,EBITDA Margin,EBIT Margin,Profit Margin,Free Cash Flow margin,EBITDA,EBIT,Consolidated Income,Earnings Before Tax Margin,Net Profit Margin,Cash and cash equivalents,Short-term investments,Cash and short-term investments,Receivables,Inventories,Total current assets,"Property, Plant & Equipment Net",Goodwill and Intangible Assets,Long-term investments,Tax assets,Total non-current assets,Total assets,Payables,Short-term debt,Total current liabilities,Long-term debt,Total debt,Deferred revenue,Tax Liabilities,Deposit Liabilities,Total non-current liabilities,Total liabilities,Other comprehensive income,Retained earnings (deficit),Total shareholders equity,Investments,Net Debt,Other Assets,Other Liabilities,Depreciation & Amortization,Stock-based compensation,Operating Cash Flow,Capital Expenditure,Acquisitions and disposals,Investment purchases and sales,Investing Cash flow,Issuance (repayment) of debt,Issuance (buybacks) of shares,Dividend payments,Financing Cash Flow,Effect of forex changes on cash,Net cash flow / Change in cash,Free Cash Flow,Net Cash/Marketcap
LNDC,2016-05-29,541099000.0,0.00341581101404,470142000.0,70957000.0,7228000.0,49515000.0,90743000.0,-19786000.0,1987000.0,-11641000.0,-7404000.0,0.0,0.0,-11448000.0,0.0,-11448000.0,-0.43,-0.43,27044000.0,27044000.0,0.0,0.131134967908,-0.0192035098938,-0.0365663215049,-0.0211569417057,-0.0352671137814,-10391000.0,-19786000.0,-11448000.0,-0.0215136232002,-0.0211569417057,9894000.0,0.0,9894000.0,46406000.0,25535000.0,86478000.0,120880000.0,0.0,0.0,0.0,256992000.0,343470000.0,30904000.0,8048000.0,56516000.0,46614000.0,54662000.0,832000.0,0.0,0.0,69056000.0,132742000.0,137244000,73457000.0,210728000.0,0.0,44768000.0,0.0,7170000.0,9395000.0,3465000.0,21784000.0,40867000.0,-0.0,0.0,-41590000.0,-14652000.0,-9572000.0,-0.0,15573000.0,0.0,-4233000.0,-19083000.0,0.0
LNDC,2015-05-31,539257000.0,0.130961194431,473850000.0,65407000.0,6988000.0,39958000.0,46946000.0,18461000.0,1829000.0,13544000.0,7746000.0,0.0,0.0,13725000.0,0.0,13725000.0,0.5,0.5,26884.0,27336.0,0.0,0.121290961453,0.0473818605971,0.0342341406787,0.0254516863017,0.0160294627608,25551000.0,18461000.0,13725000.0,0.0251160392911,0.0254516863017,14127000.0,0.0,14127000.0,46173000.0,25027000.0,93202000.0,84465000.0,0.0,0.0,2111000.0,253263000.0,346465000.0,34765000.0,8353000.0,56159000.0,34166000.0,42519000.0,843000.0,1229000.0,0.0,70197000.0,128033000.0,133307000,85098000.0,218432000.0,0.0,28392000.0,0.0,1677000.0,7090000.0,1577000.0,26155000.0,17511000.0,-0.0,-18000000.0,-34440000.0,-6867000.0,-14005000.0,-0.0,8169000.0,0.0,-116000.0,8644000.0,0.0
LNDC,2014-05-25,476813000.0,0.0794755811532,414249000.0,62564000.0,7204000.0,35170000.0,42374000.0,20190000.0,1650000.0,19145000.0,10583000.0,0.0,0.0,19342000.0,0.0,19342000.0,0.72,0.71,26628000.0,27120000.0,0.0,0.131212865421,0.057263539375,0.042343644154,0.0405651691544,0.0129170135881,27304000.0,20190000.0,19342000.0,0.0401520092783,0.0405651691544,14243000.0,0.0,14243000.0,44421000.0,24735000.0,90929000.0,74140000.0,0.0,0.0,2056000.0,222694000.0,313623000.0,31981000.0,6055000.0,48391000.0,28317000.0,34372000.0,1254000.0,0.0,0.0,60471000.0,110554000.0,131488000,71554000.0,203069000.0,0.0,20129000.0,0.0,1692000.0,7114000.0,1356000.0,21045000.0,14886000.0,-0.0,-1417000.0,377000.0,-5933000.0,-11945000.0,-0.0,-7179000.0,0.0,14243000.0,6159000.0,0.0
LMNR,2019-10-31,171398000.0,0.324641399777,152372000.0,19026000.0,0.0,21170000.0,21170000.0,-5514000.0,2134000.0,-6563000.0,-1097000.0,0.0,0.0,-5943000.0,501000.0,-5943000.0,-0.37,-0.37,17580000.0,17580000.0,0.303242320819,0.111004795855,0.0183724430857,-0.0321707371148,-0.0346736834736,-0.0846100887992,3149000.0,-5514000.0,-5943000.0,-0.0382909952275,-0.0346736834736,616000.0,17346000.0,17962000.0,18099000.0,7223000.0,35070000.0,248114000.0,14246000.0,17346000.0,979000.0,364797000.0,399867000.0,4974000.0,3023000.0,31664000.0,105892000.0,108915000.0,0.0,652000.0,0.0,135705000.0,178179000.0,175676000,53089000.0,221688000.0,34692000.0,108299000.0,0.0,10810000.0,8663000.0,1791000.0,1365000.0,15867000.0,-15000000.0,4313000.0,-23654000.0,-93994000.0,0.0,-5331000.0,22433000.0,-137000.0,7000.0,-14502000.0,0.0
LMNR,2018-10-31,129392000.0,384.095238095,98083000.0,31309000.0,0.0,16053000.0,16053000.0,9486000.0,1122000.0,13483000.0,-6729000.0,0.0,0.0,20188000.0,501000.0,20188000.0,1.26,1.25,15581000.0,16209000.0,0.248318835215,0.241970137257,0.129768455546,0.0733121058489,0.156022010634,0.0349635217015,16791000.0,9486000.0,20188000.0,0.104202732781,0.156022010634,609000.0,24250000.0,24859000.0,14116000.0,5413000.0,31044000.0,225681000.0,0.0,24250000.0,378000.0,390295000.0,421339000.0,6134000.0,3127000.0,27074000.0,76966000.0,80093000.0,497000.0,785000.0,0.0,105985000.0,202199000.0,159645000,50354000.0,219140000.0,48500000.0,79484000.0,0.0,69140000.0,7305000.0,1368000.0,18397000.0,13873000.0,-25000000.0,-343000.0,-50807000.0,-193723000.0,64097000.0,-4025000.0,32548000.0,-21000.0,0.0,4524000.0,0.0
LMNR,2017-10-31,336000.0,-0.996994337547,91162000.0,-90826000.0,0.0,13947000.0,13947000.0,6148000.0,1778000.0,10626000.0,4077000.0,0.0,0.0,0.0,560000.0,0.0,0.42,0.42,14315000.0,14315000.0,0.220398183723,-270.31547619,18.5654761905,18.2976190476,0.0,16.6101190476,6238000.0,6148000.0,0.0,31.625,0.0,492000.0,22110000.0,22602000.0,10953000.0,4124000.0,23120000.0,188225000.0,0.0,22110000.0,570000.0,315911000.0,339031000.0,6311000.0,3030000.0,23614000.0,102083000.0,105113000.0,636000.0,599000.0,0.0,137418000.0,338887000.0,0.0,34692000.0,144000.0,44220000.0,104621000.0,0.0,177855000.0,90000.0,1328000.0,18482000.0,12901000.0,-5706000.0,-359000.0,-26416000.0,-168932000.0,0.0,-3155000.0,8380000.0,8000.0,0.0,5581000.0,0.0
LMNR,2016-10-31,111789000.0,0.114424140922,83604000.0,28185000.0,0.0,13319000.0,13319000.0,9188000.0,1432000.0,13325000.0,5267000.0,0.0,0.0,8058000.0,628000.0,8058000.0,0.52,0.52,14168000.0,14168000.0,0.200028232637,0.252126774548,0.130388499763,0.0821905554214,0.0720822263371,-0.0174256858904,14576000.0,9188000.0,8058000.0,0.119197774379,0.0720822263371,38000.0,17745000.0,17783000.0,9298000.0,3844000.0,18499000.0,177096000.0,0.0,17745000.0,2810000.0,286949000.0,305448000.0,5555000.0,2508000.0,23751000.0,88164000.0,90672000.0,633000.0,0.0,0.0,119619000.0,178950000.0,91841000,31812000.0,126498000.0,35490000.0,90634000.0,0.0,35580000.0,5388000.0,1309000.0,14304000.0,16252000.0,-0.0,-296000.0,-11522000.0,-156403000.0,0.0,-2834000.0,-2783000.0,0.0,0.0,-1948000.0,0.0
LMNR,2015-10-31,100311000.0,-0.0304556262203,77186000.0,23125000.0,0.0,13772000.0,13772000.0,4583000.0,188000.0,11056000.0,3974000.0,0.0,0.0,7082000.0,635000.0,7082000.0,0.46,0.46,14119000.0,14119000.0,0.179828599759,0.230533042239,0.0878667344558,0.045687910598,0.0706004326544,-0.234859586685,8814000.0,4583000.0,7082000.0,0.110217224432,0.0706004326544,39000.0,360000.0,399000.0,7420000.0,3916000.0,13762000.0,128951000.0,0.0,589000.0,0.0,255764000.0,269526000.0,6611000.0,589000.0,19672000.0,89235000.0,89824000.0,892000.0,180000.0,0.0,116301000.0,148254000.0,90759000,27216000.0,121272000.0,949000.0,89785000.0,0.0,12281000.0,4231000.0,1077000.0,7695000.0,31254000.0,-0.0,-300000.0,-25807000.0,-99014000.0,0.0,-2539000.0,18059000.0,0.0,0.0,-23559000.0,0.0
LMNR,2014-10-31,103462000.0,1,78798000.0,24664000.0,0.0,14336000.0,14771000.0,9893000.0,0.0,10564000.0,3573000.0,0.0,0.0,6991000.0,460000.0,6531000.0,0.46,0.46,14078077.0,14055000.0,0.165,0.2384,0.136,0.1021,0.063,-0.0945,14080000.0,10564000.0,6991000.0,0.1021,0.0676,92000.0,0.0,92000.0,7236000.0,0.0,14820000.0,193961000.0,0.0,29992000.0,1143000.0,232067000.0,246887000.0,12202000.0,583000.0,21133000.0,67771000.0,68354000.0,0.0,21041000.0,0.0,95094000.0,116227000.0,5111000.0,23308000.0,118329000.0,29992000.0,68262000.0,7492000.0,8348000.0,3516000.0,1116000.0,16092000.0,-25866000.0,-999000.0,-1758000.0,-28623000.0,6116000.0,0.0,-2321000.0,12541000.0,0.0,10000.0,-9774000.0,-0.189
FARM,2019-06-30,595942000.0,-0.0174793584637,416840000.0,179102000.0,0.0,48959000.0,193804000.0,-14702000.0,12000000.0,-33484000.0,40111000.0,0.0,0.0,-73595000.0,535000.0,-73595000.0,-4.36,-4.36,16996354.0,16996354.0,0.0,0.300535958197,0.0274573700125,-0.0246701860248,-0.123493561454,0.00115783079561,16363000.0,-14702000.0,-73595000.0,-0.0561866758846,-0.123493561454,6983000.0,1865000.0,8848000.0,55155000.0,87910000.0,159908000.0,189458000.0,65102000.0,674000.0,0.0,264702000.0,424610000.0,72771000.0,34000.0,96106000.0,92000000.0,92034000.0,0.0,0.0,0.0,97818000.0,267116000.0,0.0,146177000.0,157494000.0,2539000.0,85051000.0,0.0,73192000.0,31065000.0,3674000.0,35450000.0,34760000.0,-0.0,0.0,-32361000.0,-1049000.0,-6983000.0,-0.0,1456000.0,0.0,4545000.0,690000.0,0.0
FARM,2018-06-30,606544000.0,0.120118190212,399502000.0,207042000.0,0.0,47863000.0,205918000.0,1124000.0,3177000.0,-968000.0,17312000.0,0.0,0.0,-18280000.0,389000.0,-18280000.0,-1.11,-1.11,16815020.0,16815020.0,0.0,0.3413470416,0.0520786620591,0.00185312194993,-0.0301379619615,-0.043835237015,31588000.0,1124000.0,-18280000.0,-0.00159592708855,-0.0301379619615,2438000.0,0.0,2438000.0,58498000.0,104431000.0,173514000.0,186589000.0,67739000.0,0.0,39308000.0,302017000.0,475531000.0,56603000.0,190000.0,178457000.0,58000.0,248000.0,0.0,0.0,0.0,23562000.0,246476000.0,0.0,220307000.0,229055000.0,0.0,-2190000.0,0.0,44457000.0,30464000.0,3822000.0,8855000.0,35443000.0,-39608000.0,0.0,-74640000.0,-579000.0,-2438000.0,-0.0,61982000.0,0.0,-3803000.0,-26588000.0,0.0
FARM,2017-06-30,541500000.0,-0.00529407658593,327765000.0,213735000.0,0.0,42933000.0,171569000.0,42166000.0,2185000.0,40354000.0,15954000.0,0.0,0.0,24400000.0,0.0,24400000.0,1.46,1.45,16668745.0,16785752.0,0.0,0.394709141274,0.120288088643,0.0778688827331,0.0450600184672,-0.00569344413666,65136000.0,42166000.0,24400000.0,0.0745226223453,0.0450600184672,6241000.0,0.0,6241000.0,46446000.0,56251000.0,117164000.0,176066000.0,29614000.0,0.0,63055000.0,275572000.0,392736000.0,39784000.0,958000.0,97267000.0,237000.0,1195000.0,0.0,0.0,0.0,1954000.0,177601000.0,0.0,221182000.0,215135000.0,0.0,-5046000.0,0.0,78380000.0,22970000.0,3959000.0,42112000.0,45195000.0,-25853000.0,0.0,-106724000.0,-0.0,-6241000.0,-0.0,49758000.0,0.0,-14854000.0,-3083000.0,0.0
FARM,2016-06-30,544382000.0,-0.00274784660421,335907000.0,208475000.0,0.0,41970000.0,200296000.0,8179000.0,425000.0,9921000.0,-79997000.0,0.0,0.0,89918000.0,0.0,89918000.0,5.45,5.41,16502523.0,16627402.0,0.0,0.382957188151,0.0531850795948,0.0150243762652,0.165174454703,-0.00628602709127,28953000.0,8179000.0,89918000.0,0.0182243351176,0.165174454703,21095000.0,3954000.0,25049000.0,44364000.0,46378000.0,153365000.0,118416000.0,6491000.0,0.0,80786000.0,215626000.0,368991000.0,23919000.0,1323000.0,56837000.0,1036000.0,2359000.0,0.0,0.0,0.0,29246000.0,186397000.0,0.0,196782000.0,182594000.0,3954000.0,-18736000.0,0.0,100314000.0,20774000.0,4342000.0,27628000.0,31050000.0,-0.0,0.0,-39530000.0,-8000.0,-21095000.0,-0.0,17837000.0,0.0,5935000.0,-3422000.0,0.0
FARM,2015-06-30,545882000.0,0.0331238881108,348846000.0,197036000.0,0.0,31173000.0,193752000.0,3284000.0,769000.0,1054000.0,402000.0,0.0,0.0,652000.0,0.0,652000.0,0.04,0.04,16127610.0,16267134.0,0.0,0.360949802338,0.0503094075276,0.00601595216549,0.00119439732396,0.0141312591366,27463000.0,3284000.0,652000.0,0.00193082021389,0.00119439732396,15160000.0,0.0,15160000.0,40161000.0,50522000.0,135685000.0,90201000.0,6691000.0,0.0,751000.0,105258000.0,240943000.0,27023000.0,3249000.0,64874000.0,2599000.0,5848000.0,0.0,0.0,0.0,3752000.0,150932000.0,0.0,106864000.0,90011000.0,0.0,-9312000.0,0.0,82306000.0,24179000.0,5691000.0,26930000.0,19216000.0,-1200000.0,0.0,-20143000.0,-571000.0,-15160000.0,-0.0,-3620000.0,0.0,3167000.0,7714000.0,0.0
FARM,2014-06-30,528380000.0,0.0361123530288,332466000.0,195914000.0,0.0,35724000.0,186998000.0,8916000.0,1258000.0,12837000.0,705000.0,0.0,0.0,12132000.0,0.0,12132000.0,0.76,0.76,15909631.0,16014587.0,0.0,0.370782391461,0.0686059275521,0.0168742193119,0.0229607479466,0.0522881259699,36250000.0,8916000.0,12132000.0,0.0,0.0229607479466,11993000.0,5153000.0,17146000.0,42230000.0,71044000.0,157460000.0,95641000.0,5628000.0,0.0,414000.0,108717000.0,266177000.0,44336000.0,3779000.0,76870000.0,5924000.0,9703000.0,0.0,0.0,0.0,6613000.0,151313000.0,0.0,106212000.0,114864000.0,5153000.0,-2290000.0,0.0,67830000.0,27334000.0,4692000.0,52895000.0,25267000.0,-0.0,0.0,-20731000.0,-0.0,-11993000.0,-0.0,-22849000.0,0.0,9315000.0,27628000.0,0.0
SENEA,2019-03-31,1199581000.0,-0.087608051629,1160085000.0,39496000.0,0.0,72549000.0,79180000.0,-38079000.0,15437000.0,-49259000.0,-12776000.0,0.0,0.0,5747000.0,0.0,5747000.0,0.59,0.59,9652.0,9652.0,2.38292581848,0.0329248295863,-0.0057053254428,-0.0317435838013,0.00479083946811,0.0495072862941,-6844000.0,-38079000.0,5747000.0,-0.0410635046737,0.00479083946811,11480000.0,2887000.0,11480000.0,84122000.0,501684000.0,603248000.0,239273000.0,0.0,0.0,2417000.0,245634000.0,848882000.0,61024000.0,6763000.0,112377000.0,265900000.0,272663000.0,4098000.0,396000.0,0.0,301366000.0,431397000.0,23227000,409504000.0,417485000.0,2887000.0,261183000.0,0.0,17654000.0,31235000.0,0.0,97116000.0,37728000.0,-0.0,-7957000.0,67002000.0,-664108000.0,-7957000.0,-23000.0,-167740000.0,0.0,-3622000.0,59388000.0,0.0
SENEA,2018-03-31,1314765000.0,0.0554588213194,1240178000.0,74587000.0,0.0,73514000.0,77185000.0,-5267000.0,15037000.0,-20283000.0,-6472000.0,0.0,0.0,-13811000.0,0.0,-13811000.0,-1.41,-1.41,9769.0,9769.0,2.35438632409,0.056730290204,0.0199883629394,-0.00400603910204,-0.0105045388339,-0.0348746734207,26280000.0,-5267000.0,-13811000.0,-0.0154270915335,-0.0105045388339,15102000.0,1142000.0,15102000.0,78796000.0,680828000.0,778012000.0,277025000.0,0.0,0.0,10289000.0,292419000.0,1070431000.0,69618000.0,9815000.0,194354000.0,414132000.0,423947000.0,60657000.0,855000.0,0.0,455857000.0,673501000.0,29312000,389647000.0,396930000.0,1142000.0,408845000.0,0.0,23290000.0,31547000.0,0.0,-13187000.0,32665000.0,-14420000.0,-4558000.0,-45010000.0,-466048000.0,-4558000.0,-23000.0,61307000.0,0.0,3110000.0,-45852000.0,0.0
SENEA,2017-03-31,1245681000.0,-0.023271076402,1139298000.0,106383000.0,0.0,72996000.0,1216560000.0,29121000.0,9672000.0,20027000.0,7414000.0,0.0,0.0,12613000.0,0.0,12613000.0,1.27,1.27,9785000.0,9854000.0,0.00233407753197,0.0854014791909,0.0433056296114,0.0233775741944,0.0101253852311,-0.00627367680811,53945000.0,29121000.0,12613000.0,0.0160771497679,0.0101253852311,11992000.0,2471000.0,11992000.0,72080000.0,598056000.0,688270000.0,237476000.0,0.0,0.0,0.0,257749000.0,946019000.0,72824000.0,8334000.0,132277000.0,329138000.0,337472000.0,0.0,0.0,0.0,337094000.0,511758000.0,32283000,410129000.0,434261000.0,2471000.0,325480000.0,0.0,42387000.0,24824000.0,0.0,24324000.0,32139000.0,-0.0,-2807000.0,-31712000.0,-491494000.0,-2807000.0,-23000.0,10778000.0,0.0,3390000.0,-7815000.0,0.0
SENEA,2016-03-31,1275360000.0,-0.00854355346523,1127965000.0,147395000.0,0.0,73515000.0,73515000.0,88549000.0,8044000.0,80457000.0,25999000.0,0.0,0.0,54458000.0,0.0,54458000.0,5.46,5.42,9878000.0,9948000.0,0.00231202251709,0.115571289675,0.0864744072262,0.0694305921465,0.0427001003638,0.0229692008531,110286000.0,88549000.0,54458000.0,0.063085716974,0.0427001003638,8602000.0,5025000.0,8602000.0,76788000.0,567707000.0,673887000.0,188837000.0,0.0,0.0,12897000.0,221440000.0,895327000.0,67410000.0,279815000.0,399458000.0,35967000.0,315782000.0,0.0,2974000.0,0.0,47909000.0,490153000.0,33008000,397539000.0,405174000.0,5025000.0,307180000.0,0.0,42786000.0,21737000.0,0.0,39158000.0,9864000.0,-38795000.0,-6252000.0,-47633000.0,-333382000.0,-6252000.0,-23000.0,6469000.0,0.0,-2006000.0,29294000.0,0.0
SENEA,2015-03-31,1286350000.0,-0.0401862994401,1203193000.0,83157000.0,0.0,67381000.0,67381000.0,19148000.0,5656000.0,14120000.0,4221000.0,0.0,0.0,9899000.0,0.0,9899000.0,0.91,0.9,10690000.0,10762000.0,0.00213714922877,0.064645702958,0.0318591363159,0.0148855288219,0.00769541726591,0.0151063085474,40982000.0,19148000.0,9899000.0,0.010976794807,0.00769541726591,10608000.0,6997000.0,10608000.0,69837000.0,472412000.0,587293000.0,185557000.0,0.0,0.0,14829000.0,218401000.0,805694000.0,68105000.0,2530000.0,123748000.0,271634000.0,274164000.0,0.0,1787000.0,0.0,282253000.0,453964000.0,37420000,343104000.0,351730000.0,6997000.0,263556000.0,0.0,47963000.0,21834000.0,0.0,19432000.0,0.0,-0.0,-33506000.0,-42118000.0,-328862000.0,-33506000.0,-23000.0,19455000.0,0.0,-3231000.0,19432000.0,0.0
SENEA,2014-03-31,1340208000.0,0.0500753351297,1249245000.0,90963000.0,0.0,70129000.0,70129000.0,23604000.0,6262000.0,17342000.0,3563000.0,0.0,0.0,13779000.0,0.0,13779000.0,1.24,1.23,10747000.0,10819000.0,0.0021258896386,0.067872300419,0.0349833757148,0.0176121915404,0.0102812399269,0.0433134259757,46885000.0,23604000.0,13779000.0,0.0129397824815,0.0102812399269,13839000.0,8412000.0,13839000.0,76964000.0,451250000.0,584059000.0,183917000.0,0.0,0.0,8412000.0,184794000.0,768853000.0,71219000.0,2277000.0,131288000.0,216239000.0,218516000.0,0.0,913000.0,0.0,243933000.0,375221000.0,68698000,333228000.0,393632000.0,8412000.0,204677000.0,0.0,0.0,23281000.0,0.0,58049000.0,0.0,-0.0,-674000.0,-18450000.0,-445642000.0,-674000.0,-23000.0,-39864000.0,0.0,-265000.0,58049000.0,0.0
CHSCM,2019-08-31,31900453000.0,-0.0239539114522,30516120000.0,1384333000.0,0.0,737636000.0,737636000.0,659602000.0,167065000.0,815601000.0,-12456000.0,0.0,0.0,829880000.0,0.0,829880000.0,0.0,0.0,0.0,0.0,0.0,0.0433954025669,0.0376517850703,0.0206768850587,0.0260146775972,0.0218402854655,1201109000.0,659602000.0,829880000.0,0.0255670663987,0.0260146775972,211179000.0,3683996000.0,3895175000.0,2731209000.0,2854288000.0,6662595000.0,5088708000.0,0.0,189045000.0,100000.0,9784899000.0,16447494000.0,1931415000.0,39210000.0,5583707000.0,1749901000.0,1789111000.0,336645000.0,101128000.0,0.0,2246257000.0,7837354000.0,7252915000,1584158000.0,8610140000.0,3873041000.0,1577932000.0,0.0,7390000.0,541507000.0,0.0,1139931000.0,443216000.0,-119421000.0,-5086000.0,-661283000.0,-0.0,-211179000.0,-168668000.0,-725646000.0,2733000.0,211179000.0,696715000.0,0.0
CHSCM,2018-08-31,32683347000.0,1.06171404094e-05,31589887000.0,1093460000.0,0.0,674083000.0,674083000.0,457086000.0,149202000.0,671230000.0,-104076000.0,0.0,0.0,775907000.0,0.0,775907000.0,0.0,0.0,0.0,0.0,0.0,0.0334561818286,0.0304993855128,0.0139852873697,0.0237401328573,0.0219272524323,996822000.0,457086000.0,775907000.0,0.0205373703005,0.0237401328573,450617000.0,3711925000.0,4162542000.0,2460401000.0,2768649000.0,6693205000.0,5141719000.0,0.0,211986000.0,400000.0,9687973000.0,16381178000.0,1844489000.0,167565000.0,5934171000.0,1762690000.0,1930255000.0,409088000.0,91135000.0,0.0,2281979000.0,8225596000.0,6873494000,1482003000.0,8155582000.0,3923911000.0,1479638000.0,0.0,9446000.0,539736000.0,0.0,1072068000.0,355412000.0,-0.0,-21679000.0,-79524000.0,-0.0,-450617000.0,-168668000.0,-732170000.0,8864000.0,269238000.0,716656000.0,0.0
CHSCM,2017-08-31,31934751000.0,-7.79708783466e-06,30985510000.0,949241000.0,0.0,604359000.0,604359000.0,-111797000.0,171239000.0,-54852000.0,-182075000.0,0.0,0.0,127857000.0,0.0,127857000.0,0.0,0.0,0.0,0.0,0.0,0.0297243902105,0.0136366806179,-0.00350079447934,0.00400369490903,0.0152998531286,435484000.0,-111797000.0,127857000.0,-0.00171762729573,0.00400369490903,181379000.0,3750993000.0,3932372000.0,1869632000.0,2576585000.0,5614527000.0,5356434000.0,0.0,51596000.0,700000.0,10359229000.0,15973756000.0,1951292000.0,156345000.0,5432595000.0,2023448000.0,2179793000.0,413163000.0,37830000.0,0.0,2635336000.0,8080522000.0,6605687000,1471217000.0,7893234000.0,3802589000.0,1998414000.0,0.0,12591000.0,547281000.0,0.0,932994000.0,444397000.0,-3674000.0,-16645000.0,-405041000.0,-0.0,-181379000.0,-167642000.0,-621193000.0,-4694000.0,-97934000.0,488597000.0,0.0
CHSCM,2016-08-31,30347203000.0,6.68929383465e-06,29387910000.0,959293000.0,0.0,649097000.0,649097000.0,310196000.0,0.0,419878000.0,-4091000.0,0.0,0.0,424192000.0,0.0,424192000.0,0.0,0.0,0.0,0.0,0.0,0.0316105902742,0.0273887184924,0.0102215680305,0.0139779603412,0.0188062801043,831171000.0,310196000.0,424192000.0,0.0138358055601,0.0139779603412,279313000.0,3795976000.0,4075289000.0,2880763000.0,2370699000.0,6935180000.0,5488323000.0,0.0,328605000.0,368844000.0,10382529000.0,17317709000.0,1819049000.0,214329000.0,6520795000.0,2088450000.0,2302779000.0,412823000.0,37105000.0,0.0,2930664000.0,9465749000.0,6481306000,1582380000.0,7851960000.0,4124581000.0,2023466000.0,0.0,14290000.0,520975000.0,0.0,1263498000.0,692780000.0,-11890000.0,-2855218000.0,-3746971000.0,-0.0,-279313000.0,-163324000.0,1814196000.0,-5223000.0,-674500000.0,570718000.0,0.0
CHSCM,2015-08-31,34582442000.0,1.27812156613e-05,33091676000.0,1490766000.0,0.0,775354000.0,775354000.0,715412000.0,0.0,768168000.0,-12165000.0,0.0,0.0,781045000.0,0.0,781045000.0,0.0,0.0,0.0,0.0,0.0,0.0431075977804,0.0322934684601,0.0206871452282,0.0225850158297,-0.0178350620815,1116787000.0,715412000.0,781045000.0,0.0222126592448,0.0225850158297,953813000.0,1002092000.0,1955905000.0,2818110000.0,2652344000.0,8008809000.0,5192927000.0,0.0,197067000.0,1600000.0,7219503000.0,15228312000.0,1690094000.0,170309000.0,5256860000.0,1260808000.0,1431117000.0,398341000.0,72181000.0,0.0,2302041000.0,7570427000.0,6267422000,1604670000.0,7657885000.0,1199159000.0,477304000.0,0.0,11526000.0,401375000.0,0.0,570010000.0,1186790000.0,-305213000.0,-64259000.0,-1908668000.0,-170729000.0,-953813000.0,-133710000.0,153828000.0,5436000.0,-1179394000.0,-616780000.0,0.0
CHSCM,2014-08-31,42664033000.0,7.73485842865e-07,41016798000.0,1647235000.0,0.0,602598000.0,602598000.0,1044637000.0,0.0,1083117000.0,48296000.0,0.0,0.0,1081435000.0,0.0,1081435000.0,0.0,0.0,0.0,0.0,0.0,0.0386094535413,0.0318036975079,0.0244851910742,0.0253476974387,0.0113318635395,1356874000.0,1044637000.0,1081435000.0,0.0253871217473,0.0253476974387,2133207000.0,603933000.0,2737140000.0,2988563000.0,2760253000.0,9397650000.0,4031023000.0,0.0,166901000.0,86500000.0,5749329000.0,15146979000.0,2208211000.0,156836000.0,6184009000.0,1299664000.0,1456500000.0,602374000.0,72181000.0,0.0,2347370000.0,8698471000.0,5006605000,1598660000.0,6448508000.0,770834000.0,-676707000.0,0.0,167092000.0,312237000.0,0.0,1427351000.0,943888000.0,-281490000.0,0.0,-1343206000.0,-157770000.0,-2133207000.0,-0.0,240530000.0,-1624000.0,324675000.0,483463000.0,0.0
CHSCN,2019-08-31,31900453000.0,-0.0239539114522,30516120000.0,1384333000.0,0.0,737636000.0,737636000.0,659602000.0,167065000.0,815601000.0,-12456000.0,0.0,0.0,829880000.0,0.0,829880000.0,0.0,0.0,0.0,0.0,0.0,0.0433954025669,0.0376517850703,0.0206768850587,0.0260146775972,0.0218402854655,1201109000.0,659602000.0,829880000.0,0.0255670663987,0.0260146775972,211179000.0,3683996000.0,3895175000.0,2731209000.0,2854288000.0,6662595000.0,5088708000.0,0.0,189045000.0,100000.0,9784899000.0,16447494000.0,1931415000.0,39210000.0,5583707000.0,1749901000.0,1789111000.0,336645000.0,101128000.0,0.0,2246257000.0,7837354000.0,7252915000,1584158000.0,8610140000.0,3873041000.0,1577932000.0,0.0,7390000.0,541507000.0,0.0,1139931000.0,443216000.0,-119421000.0,-5086000.0,-661283000.0,-0.0,-211179000.0,-168668000.0,-725646000.0,2733000.0,211179000.0,696715000.0,0.0
CHSCN,2018-08-31,32683347000.0,1.06171404094e-05,31589887000.0,1093460000.0,0.0,674083000.0,674083000.0,457086000.0,149202000.0,671230000.0,-104076000.0,0.0,0.0,775907000.0,0.0,775907000.0,0.0,0.0,0.0,0.0,0.0,0.0334561818286,0.0304993855128,0.0139852873697,0.0237401328573,0.0219272524323,996822000.0,457086000.0,775907000.0,0.0205373703005,0.0237401328573,450617000.0,3711925000.0,4162542000.0,2460401000.0,2768649000.0,6693205000.0,5141719000.0,0.0,211986000.0,400000.0,9687973000.0,16381178000.0,1844489000.0,167565000.0,5934171000.0,1762690000.0,1930255000.0,409088000.0,91135000.0,0.0,2281979000.0,8225596000.0,6873494000,1482003000.0,8155582000.0,3923911000.0,1479638000.0,0.0,9446000.0,539736000.0,0.0,1072068000.0,355412000.0,-0.0,-21679000.0,-79524000.0,-0.0,-450617000.0,-168668000.0,-732170000.0,8864000.0,269238000.0,716656000.0,0.0
